[2024-12-12 17:41:16] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-12 17:41:16] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-12 17:41:17] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-12 17:41:23] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-12 17:41:23] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-12 17:41:23] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-12 17:41:38] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276\
[2024-12-12 17:41:39] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/diana-marquez-copa-net/
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f811880-v82drD.tmp
[2024-12-12 17:44:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=1817
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=1817
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:103] Filesize: 6830 bytes
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f811880-v82drD.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:24] [class-ss-page.php:119] Checking Content Identical:e29bbfaf6fe51db7f04a3aecc7050c01dc48def8===. Value: FALSE
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/notes.js
[2024-12-12 17:44:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 694
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f8320b2-hoNOoN.tmp
[2024-12-12 17:44:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=1818
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=1818
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:103] Filesize: 26323 bytes
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/notes.js
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f8320b2-hoNOoN.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/notes.js
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:24] [class-ss-page.php:119] Checking Content Identical:8d2989a707268838b61fac083b4b326876dc3dba===. Value: FALSE
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/notes.min.js
[2024-12-12 17:44:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 694
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f85433f-dIdozK.tmp
[2024-12-12 17:44:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/notes.min.js?simply_static_page=1819
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/notes.min.js?simply_static_page=1819
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:103] Filesize: 9853 bytes
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/notes.min.js
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f85433f-dIdozK.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/notes.min.js
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:24] [class-ss-page.php:119] Checking Content Identical:144e70fa6928753b53b2196421f58832bced6b25===. Value: FALSE
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js
[2024-12-12 17:44:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 694
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f876f40-CDdjLy.tmp
[2024-12-12 17:44:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js?simply_static_page=1820
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js?simply_static_page=1820
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:103] Filesize: 60699 bytes
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f876f40-CDdjLy.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:24] [class-ss-page.php:119] Checking Content Identical:1c30bfb6a119593b41e7ad771614ed10155b7a52===. Value: FALSE
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/onboarding.5ceee1b219b66e943cb0.bundle.js
[2024-12-12 17:44:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 694
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f89b389-jLZCGH.tmp
[2024-12-12 17:44:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/onboarding.5ceee1b219b66e943cb0.bundle.js?simply_static_page=1821
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/onboarding.5ceee1b219b66e943cb0.bundle.js?simply_static_page=1821
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:103] Filesize: 137739 bytes
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/onboarding.5ceee1b219b66e943cb0.bundle.js
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f89b389-jLZCGH.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/onboarding.5ceee1b219b66e943cb0.bundle.js
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:24] [class-ss-page.php:119] Checking Content Identical:d3b93e4935b76d0a2794dbb03aba678db4eb2144===. Value: FALSE
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.asset.php
[2024-12-12 17:44:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 694
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.asset.php
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.js
[2024-12-12 17:44:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 694
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f8cbd99-NNJBQP.tmp
[2024-12-12 17:44:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.js?simply_static_page=1823
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.js?simply_static_page=1823
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:103] Filesize: 2950 bytes
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor/editor.js
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f8cbd99-NNJBQP.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/packages/editor/editor.js
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:24] [class-ss-page.php:119] Checking Content Identical:f4ebe8df3271ac7eccb592395fc6fa542fff714d===. Value: FALSE
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt
[2024-12-12 17:44:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 694
[2024-12-12 17:44:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f8eca4f-tE7p7g.tmp
[2024-12-12 17:44:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt?simply_static_page=1824
[2024-12-12 17:44:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt?simply_static_page=1824
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:103] Filesize: 1449 bytes
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f8eca4f-tE7p7g.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:25] [class-ss-page.php:119] Checking Content Identical:dd0fabb17790998f8e06fd005b61a20f51122f29===. Value: FALSE
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js
[2024-12-12 17:44:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 694
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f9192cf-CZLsEL.tmp
[2024-12-12 17:44:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js?simply_static_page=1825
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js?simply_static_page=1825
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:103] Filesize: 2132 bytes
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f9192cf-CZLsEL.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:25] [class-ss-page.php:119] Checking Content Identical:8b22244f2a4bfbe4191605fc9b2b7e41cfa8651a===. Value: FALSE
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.strings.js
[2024-12-12 17:44:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 694
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f9376b4-dR18jx.tmp
[2024-12-12 17:44:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.strings.js?simply_static_page=1826
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor/editor.strings.js?simply_static_page=1826
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:103] Filesize: 1 bytes
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor/editor.strings.js
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f9376b4-dR18jx.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/packages/editor/editor.strings.js
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:25] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.asset.php
[2024-12-12 17:44:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 694
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.asset.php
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js
[2024-12-12 17:44:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 694
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f95a6d4-IjE8hf.tmp
[2024-12-12 17:44:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js?simply_static_page=1828
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js?simply_static_page=1828
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:103] Filesize: 23385 bytes
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f95a6d4-IjE8hf.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:25] [class-ss-page.php:119] Checking Content Identical:7bf43dfab1a37dfd6e4b96306b8c69504f3d55a9===. Value: FALSE
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-12 17:44:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 694
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f97dda9-YQK5g3.tmp
[2024-12-12 17:44:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt?simply_static_page=1829
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt?simply_static_page=1829
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:103] Filesize: 1892 bytes
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f97dda9-YQK5g3.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:25] [class-ss-page.php:119] Checking Content Identical:06fa45c1e67a5069f01169d4e14350bc2db56b1a===. Value: FALSE
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-12 17:44:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 694
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f99cfd9-b3foor.tmp
[2024-12-12 17:44:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js?simply_static_page=1830
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js?simply_static_page=1830
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:103] Filesize: 22476 bytes
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b20f99cfd9-b3foor.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:44:25] [class-ss-page.php:119] Checking Content Identical:eec618e0d438463252e9de6bcc1117c3dfac61dc===. Value: FALSE
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-12-12 17:44:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 694
[2024-12-12 17:44:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b20f9bdcc8-SmYci3.tmp
[2024-12-12 17:44:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js?simply_static_page=1831
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js?simply_static_page=1831
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:103] Filesize: 1151 bytes
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-12 17:44:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
